"cti".1	"mp.name"
370711.1	"RIBAVIRINE BIOPARTNERS 200 MG"
370727.1	"RIBAVIRINE BIOPARTNERS 200 MG"
370736.1	"RIBAVIRINE BIOPARTNERS 200 MG"
370745.1	"PERINDAPAM 2 MG/0
370754.1	"PERINDAPAM 2 MG/0
370763.1	"PERINDAPAM 4 MG/1
370772.1	"PERINDAPAM 4 MG/1
370781.1	"STILNOCT 10 MG"
370815.1	"PERIOLIMEL N4E"
370824.1	"PERIOLIMEL N4E"
370833.1	"PERIOLIMEL N4E"
370842.1	"PERIOLIMEL N4E"
370851.1	"OLIMEL N5E"
370867.1	"OLIMEL N5E"
370876.1	"OLIMEL N5E"
370885.1	"OLIMEL N7E"
370894.1	"OLIMEL N7E"
370903.1	"OLIMEL N7E"
370912.1	"OLIMEL N7"
370921.1	"OLIMEL N7"
370937.1	"OLIMEL N7"
370946.1	"OLIMEL N9E"
370955.1	"OLIMEL N9E"
370964.1	"OLIMEL N9E"
370973.1	"OLIMEL N9"
370982.1	"OLIMEL N9"
370991.1	"OLIMEL N9"
371007.1	"DIOVANE 3 MG/ML"
371016.1	"SEVOFLURANE BAXTER 100%"
371043.1	"IRINOTECAN KABI 20 MG/ML"
371052.1	"IRINOTECAN KABI 20 MG/ML"
371183.1	"VAMADRID 40 MG"
371192.1	"VAMADRID 80 MG"
371201.1	"VAMADRID 160 MG"
371217.1	"VAMADRID 320 MG"
371226.1	"MANNITOL 15% W/V VIAFLO"
371235.1	"MANNITOL 15% W/V VIAFLO"
371393.1	"INJECTAFER 50 MG/ML"
371402.1	"INJECTAFER 50 MG/ML"
371411.1	"MONTELUKAST MYLAN 4 MG"
371427.1	"MONTELUKAST MYLAN 5 MG"
371436.1	"DONEPEZIL ODIS MYLAN 5 MG"
371445.1	"DONEPEZIL ODIS MYLAN 10 MG"
371472.1	"EPOPROSTENOL SANDOZ 0
371481.1	"EPOPROSTENOL SANDOZ 0
371497.1	"EPOPROSTENOL SANDOZ 1
371506.1	"EPOPROSTENOL SANDOZ 1
371515.1	"XYLOCAINE 1% ADRENALINE 1:200000"
371524.1	"XYLOCAINE 2% ADRENALINE 1:200000"
371612.1	"COLITOFALK 1 G"
371637.1	"AUGMENTIN 500 MG/125 MG"
371646.1	"AUGMENTIN 875 MG/125 MG"
371655.1	"SETOFILM 4 MG"
371664.1	"SETOFILM 8 MG"
371673.1	"LETROZOLE EG 2
371707.1	"PARACETAMOL SANDOZ 1 G"
371716.1	"PARACETAMOL SANDOZ 1 G"
371734.1	"MOBISTIX JUNIOR INSTANT 250 MG"
371743.1	"MOBISTIX INSTANT AARDBEI/VANILLE 500 MG"
371752.1	"MOBISTIX INSTANT CAPPUCCINO 500 MG"
371761.1	"MOBISTIX FORTE INSTANT 1000 MG"
371795.1	"DAFIRO 5 MG/80 MG      "
371804.1	"DAFIRO 5 MG/160 MG     "
371813.1	"DAFIRO 10 MG/160 MG    "
371822.1	"DORIBAX 250 MG         "
371847.1	"TEPADINA 15 MG         "
371856.1	"TEPADINA 100 MG        "
371865.1	"MIRCERA 30 MCG/0
371874.1	"MIRCERA 50 MCG/0
371883.1	"MIRCERA 75 MCG/0
371892.1	"NIMVASTID 1
371901.1	"NIMVASTID 3 MG         "
371917.1	"NIMVASTID 4
371926.1	"NIMVASTID 6 MG         "
371944.1	"AFINITOR 5 MG          "
371953.1	"AFINITOR 10 MG         "
371962.1	"COPALIA 5 MG/80 MG     "
371971.1	"COPALIA 5 MG/160 MG    "
371987.1	"COPALIA 10 MG/160 MG   "
371996.1	"PLAVIX 300 MG          "
372206.1	"ARZERRA 100 MG         "
372215.1	"PROLIA 60 MG/ML        "
372224.1	"PROLIA 60 MG/ML        "
372233.1	"PROLIA 60 MG/ML        "
372242.1	"PROLIA 60 MG/ML        "
372285.1	"VOTRIENT 200 MG        "
372294.1	"VOTRIENT 200 MG        "
372303.1	"VOTRIENT 400 MG        "
372312.1	"VOTRIENT 400 MG        "
372355.1	"ZOLMITRIPTAN INSTANT EG 2
372364.1	"ZOLMITRIPTAN INSTANT EG 5MG"
372373.1	"CO-VALSARTAN EG 80 MG / 12
372382.1	"CO-VALSARTAN EG 160 MG / 12
372391.1	"CO-VALSARTAN EG 320 MG / 12
372407.1	"CO-VALSARTAN EG 160 MG / 25 MG"
372416.1	"CO-VALSARTAN EG 320 MG / 25 MG"
372495.1	"PARACETAMOL HOSPIRA 10 MG/ML"
372504.1	"VANCOMYCIN ACTAVIS 500 MG"
372513.1	"VANCOMYCIN ACTAVIS 1 G"
372556.1	"KALIUMCHLORIDE FRESENIUS KABI 150 MG/ML"
372565.1	"KALIUMCHLORIDE FRESENIUS KABI 150 MG/ML"
372574.1	"KALIUMCHLORIDE FRESENIUS KABI 150 MG/ML"
372592.1	"NIVESTIM 12 MU         "
372601.1	"NIVESTIM 12 MU         "
372617.1	"NIVESTIM 12 MU         "
372626.1	"NIVESTIM 30 MU         "
372635.1	"NIVESTIM 30 MU         "
372644.1	"NIVESTIM 30 MU         "
372653.1	"NIVESTIM 48 MU         "
372662.1	"NIVESTIM 48 MU         "
372671.1	"NIVESTIM 48 MU         "
372687.1	"TOPOTECAN HOSPIRA 4MG/4ML "
372696.1	"TOPOTECAN HOSPIRA 4MG/4ML "
372705.1	"RIBAVIRIN MYLAN 200 MG"
372714.1	"RIBAVIRIN MYLAN 200 MG"
372723.1	"RIBAVIRIN MYLAN 200 MG"
372732.1	"RIBAVIRIN MYLAN 200 MG"
372741.1	"GEMCITABINE SUN 200 MG"
372757.1	"GEMCITABINE SUN 1 G"
372881.1	"MYCOPHENOLAT MOFETIL SANDOZ 500 MG"
372897.1	"MYCOPHENOLAT MOFETIL SANDOZ 500 MG"
372915.1	"DALACIN C 300 MG"
372924.1	"LIPITOR 40 MG"
372933.1	"COVERAM 10 MG/10 MG"
373642.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
373651.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
373667.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
374963.1	"TOLURA 40 MG           "
374972.1	"TOLURA 40 MG           "
374981.1	"TOLURA 40 MG           "
373676.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
373685.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
373694.1	"ROPIVACAINE FRESENIUS KABI 2 MG/ML"
372942.1	"COVERAM 10 MG/5 MG"
372951.1	"COVERAM 5 MG/5 MG"
372967.1	"OLANZAPINE ACTAVIS"
372976.1	"OLANZAPINE ACTAVIS"
372985.1	"OLANZAPINE ACTAVIS"
372994.1	"OLANZAPINE ACTAVIS"
373003.1	"OLANZAPINE ACTAVIS"
373012.1	"OLANZAPINE ACTAVIS"
373021.1	"OLANZAPINE ACTAVIS"
373037.1	"OLANZAPINE ACTAVIS"
373107.1	"OLANZAPINE INSTANT EG 5 MG"
373116.1	"OLANZAPINE INSTANT EG 5 MG"
373125.1	"OLANZAPINE INSTANT EG 10 MG"
373134.1	"OLANZAPINE INSTANT EG 10 MG"
373143.1	"BICALUTATAM 150 MG"
373152.1	"ESTINETTE 30
373161.1	"GRAINNE 0
373177.1	"LIOSANNE 30     0
373186.1	"LIOSANNE 20   0
373195.1	"CAOIMHE 0
373204.1	"ESTINETTE 20
373213.1	"PRAVASTATIN MYLAN PHARMA 10MG"
373222.1	"PRAVASTATIN MYLAN PHARMA 20MG"
373231.1	"PRAVASTATIN MYLAN PHARMA 40MG"
373274.1	"PANTOPRAZOL ACTAVIS 40 MG"
373283.1	"GLUCOSE 10% W/V VIAFLO BAXTER"
373292.1	"GLUCOSE 10% W/V VIAFLO BAXTER"
373301.1	"GLUCOSE 10% W/V VIAFLO BAXTER"
373317.1	"GAVISCON ANTIZUUR-ANTIREFLUX"
373326.1	"GAVISCON ANTIZUUR-ANTIREFLUX"
373335.1	"GAVISCON ANTIZUUR-ANTIREFLUX"
373484.1	"SIMVASTATINE APOTEX 10 MG"
373493.1	"SIMVASTATINE APOTEX 20 MG"
373502.1	"SIMVASTATINE APOTEX 40 MG"
373511.1	"AMISULPRID SANDOZ 50 MG"
373527.1	"AMISULPRID SANDOZ 100 MG"
373536.1	"AMISULPRID SANDOZ 200 MG"
373545.1	"AMISULPRID SANDOZ 400 MG"
373554.1	"OMEPRAZOL SANDOZ 10 MG"
373563.1	"OMEPRAZOL SANDOZ 10 MG"
373572.1	"OMEPRAZOL SANDOZ 10 MG"
373581.1	"OMEPRAZOL SANDOZ 20 MG"
373597.1	"OMEPRAZOL SANDOZ 20 MG"
373606.1	"OMEPRAZOL SANDOZ 20 MG"
373615.1	"OMEPRAZOL SANDOZ 40 MG"
373624.1	"OMEPRAZOL SANDOZ 40 MG"
373633.1	"OMEPRAZOL SANDOZ 40 MG"
373703.1	"ROPIVACAINE FRESENIUS KABI 5 MG/ML"
373712.1	"ROPIVACAINE FRESENIUS KABI 5 MG/ML"
373721.1	"ROPIVACAINE FRESENIUS KABI 7
373737.1	"ROPIVACAINE FRESENIUS KABI 7
373746.1	"ROPIVACAINE FRESENIUS KABI 7
373755.1	"ROPIVACAINE FRESENIUS KABI 7
373764.1	"ROPIVACAINE FRESENIUS KABI 10 MG/ML"
373773.1	"ROPIVACAINE FRESENIUS KABI 10 MG/ML"
373782.1	"ROPIVACAINE FRESENIUS KABI 10 MG/ML"
373791.1	"ROPIVACAINE FRESENIUS KABI 10 MG/ML"
373825.1	"IRINOSIN 20 MG/ML"
373834.1	"GEMCIN 200 MG"
373843.1	"GEMCIN 1000 MG"
373852.1	"GEMCIN 2000 MG"
373895.1	"EXEMESTAN SANDOZ 25 MG"
373904.1	"EXEMESTANE ACCORD HEALTHCARE 25 MG"
373922.1	"MONTELUKAST EUROGENERICS 4MG"
373931.1	"MONTELUKAST EUROGENERICS 4MG"
373947.1	"MONTELUKAST EUROGENERICS 5MG"
373956.1	"MONTELUKAST EUROGENERICS 5MG"
373965.1	"MONTELUKAST EUROGENERICS 10MG"
373974.1	"MONTELUKAST EUROGENERICS 10MG"
373983.1	"ACECLOFENAC TEVA"
373992.1	"OXALIPLATIN ACCORD HEALTHCARE 5 MG/ML"
374001.1	"OXALIPLATIN ACCORD HEALTHCARE 5 MG/ML"
374017.1	"LEVOFLOXACINE EG 5 MG/ML"
374026.1	"LEVOFLOXACINE EG 5 MG/ML"
374053.1	"PRAMIPEXOL SANDOZ 1
374062.1	"PRAMIPEXOL SANDOZ 1
374071.1	"CIRCLET
374814.1	"CISPLATINE SANDOZ 1 MG/ML"
374823.1	"CISPLATINE SANDOZ 1 MG/ML"
374832.1	"RISEDRONATE EG 5 MG"
374841.1	"RISEDRONATE EG 30 MG"
374857.1	"RISEDRONATE EG 35 MG"
374866.1	"ALTRIABAK 0
374875.1	"CASODEX 50"
374884.1	"TOLURA 20 MG           "
374893.1	"TOLURA 20 MG           "
374902.1	"TOLURA 20 MG           "
374911.1	"TOLURA 20 MG           "
374927.1	"TOLURA 20 MG           "
374936.1	"TOLURA 20 MG           "
374945.1	"TOLURA 20 MG           "
374954.1	"TOLURA 40 MG           "
374087.1	"MEROPENEM FRESENIUS KABI 500 MG"
374096.1	"MEROPENEM FRESENIUS KABI 500 MG"
374105.1	"MEROPENEM FRESENIUS KABI 1 G"
374114.1	"MEROPENEM FRESENIUS KABI 1 G"
374123.1	"MEROPENEM FRESENIUS KABI 1 G"
374132.1	"RISPERIDONE SANDOZ 0
374141.1	"SMOFKABIVEN PERIFEER"
376031.1	"ESOMEPRAZOLE TEVA 20 MG"
376047.1	"ESOMEPRAZOLE TEVA 20 MG"
376056.1	"ESOMEPRAZOLE TEVA 40 MG"
376065.1	"ESOMEPRAZOLE TEVA 40 MG"
376074.1	"FEMOSTON LOW 0
376083.1	"MEROPENEM HOSPIRA 500 MG"
376092.1	"MEROPENEM HOSPIRA 1 G"
376101.1	"RISEDRONATE MYLAN 5 MG"
376117.1	"RISEDRONATE MYLAN 35 MG WEKELIJKS"
376765.1	"PEYONA 20 MG/ML        "
376774.1	"OPGENRA 3
376783.1	"MIRAPEXIN 1
376792.1	"MIRAPEXIN 1
376801.1	"MIRAPEXIN 1
376817.1	"MIRAPEXIN 2
374157.1	"RISPERIDONE SANDOZ 1 MG"
374166.1	"RISPERIDONE SANDOZ 2 MG"
374175.1	"RISPERIDONE SANDOZ 3 MG"
374184.1	"SMOFKABIVEN PERIFEER"
374193.1	"SMOFKABIVEN PERIFEER"
374202.1	"SMOFKABIVEN PERIFEER"
374211.1	"PICOPREP"
374437.1	"ATORASAT 10 MG"
374446.1	"ATORASAT 20 MG"
374455.1	"ATORASAT 40 MG"
374464.1	"ATORASAT 80 MG"
374525.1	"ATOSENER 20 MG"
374534.1	"ATOSENER 40 MG"
374543.1	"ATOSENER 80 MG"
374577.1	"ROMAPAL 2 MG/0
374586.1	"ROMAPAL 4 MG/1
374595.1	"PANTOZOL 20 MG"
374604.1	"PANTOZOL 40 MG"
374613.1	"ZURCALE 20 MG"
374622.1	"ZURCALE 40 MG"
374631.1	"ZANACODAR 20 MG"
374647.1	"ZANACODAR 40 MG"
374656.1	"ZANACODAR 80 MG"
374665.1	"NALTREXONE ACCORD 50 MG"
374674.1	"NALTREXONE ACCORD 50 MG"
374683.1	"ESOMEP 20 MG"
374692.1	"ESOMEP 20 MG"
374701.1	"ESOMEP 40 MG"
374717.1	"ESOMEP 40 MG"
374726.1	"IDARUBIN 1 MG/ML"
374735.1	"IDARUBIN 1 MG/ML"
374744.1	"TENORMIN-100"
374753.1	"ATORVASTATINE TEVA 10 MG"
374762.1	"ATORVASTATINE TEVA 20 MG"
374771.1	"ATORVASTATINE TEVA 40 MG"
374787.1	"ATORVASTATINE TEVA 80 MG"
374796.1	"CISPLATINE SANDOZ 1 MG/ML"
374805.1	"CISPLATINE SANDOZ 1 MG/ML"
374997.1	"TOLURA 40 MG           "
375006.1	"TOLURA 40 MG           "
375015.1	"TOLURA 40 MG           "
375024.1	"TOLURA 80 MG           "
375033.1	"TOLURA 80 MG           "
375042.1	"TOLURA 80 MG           "
375051.1	"TOLURA 80 MG           "
375067.1	"TOLURA 80 MG           "
375076.1	"TOLURA 80 MG           "
375085.1	"TOLURA 80 MG           "
375094.1	"TALOXA-TABS 400 MG"
375103.1	"TALOXA-TABS 600 MG"
375112.1	"TALOXA-SUSP 600 MG/5 ML"
375121.1	"OLANZAPINE APOTEX 2
375137.1	"OLANZAPINE APOTEX 5 MG  "
375146.1	"OLANZAPINE APOTEX 5 MG  "
375155.1	"OLANZAPINE APOTEX 7
375164.1	"OLANZAPINE APOTEX 7
375173.1	"OLANZAPINE APOTEX 10 MG  "
375182.1	"OLANZAPINE APOTEX 10 MG  "
375191.1	"OLANZAPINE APOTEX 5 MG  "
375207.1	"OLANZAPINE APOTEX 5 MG  "
375216.1	"OLANZAPINE APOTEX 10 MG  "
375225.1	"OLANZAPINE APOTEX 10 MG  "
375234.1	"OLANZAPINE APOTEX 15 MG  "
375243.1	"OLANZAPINE APOTEX 20 MG  "
375252.1	"OLANZAPINE APOTEX 20 MG  "
375261.1	"VALSARTAN SANDOZ 40 MG"
375277.1	"VALSARTAN SANDOZ 40 MG"
375286.1	"VALSARTAN SANDOZ 40 MG"
375295.1	"VALSARTAN SANDOZ 80 MG"
375304.1	"VALSARTAN SANDOZ 80 MG"
375313.1	"VALSARTAN SANDOZ 80 MG"
375322.1	"VALSARTAN SANDOZ 160 MG"
375331.1	"VALSARTAN SANDOZ 160 MG"
375347.1	"VALSARTAN SANDOZ 160 MG"
375356.1	"VALSARTAN SANDOZ 320 MG"
375365.1	"VALSARTAN SANDOZ 320 MG"
375453.1	"PARACETAMOL TEVA 1 G"
375487.1	"LATANOPROST DR MANN PHARMA 50 MCG/ML"
375496.1	"MEROPENEM SANDOZ 500 MG"
375505.1	"MEROPENEM SANDOZ 1 G"
375575.1	"ALLOPURINOL TEVA 100 MG"
375584.1	"ALLOPURINOL TEVA 300 MG"
375663.1	"COVERSYL 10 MG"
375672.1	"CLOPIDOGREL TEVA 75 MG-"
375681.1	"CLOPIDOGREL TEVA 75 MG-"
375697.1	"CLOPIDOGREL TEVA 75 MG-"
375706.1	"CLOPIDOGREL TEVA 75 MG-"
375715.1	"CLOPIDOGREL TEVA 75 MG-"
375724.1	"CLOPIDOGREL TEVA 75 MG-"
375733.1	"CLOPIDOGREL TEVA 75 MG-"
376004.1	"LIPITOR 40 MG"
376013.1	"LEVACT 2
376022.1	"LEVACT 2
376144.1	"PRAMIPEXOLE MYLAN 0
376153.1	"PRAMIPEXOLE MYLAN 0
376162.1	"PRAMIPEXOLE MYLAN 0
376171.1	"PRAMIPEXOLE MYLAN 0
376187.1	"PRAMIPEXOLE MYLAN 0
376196.1	"PRAMIPEXOLE MYLAN 0
376205.1	"PRAMIPEXOLE MYLAN 0
376214.1	"PRAMIPEXOLE MYLAN 0
376223.1	"PRAMIPEXOLE MYLAN 1
376232.1	"PRAMIPEXOLE MYLAN 1
376257.1	"IMIPENEM/CILASTATINE ACTAVIS 500MG/500MG"
375742.1	"CLOPIDOGREL QUALIMED 75MG-"
375751.1	"CLOPIDOGREL MYLAN 75 MG-"
375767.1	"CLOPIDOGREL MYLAN 75 MG-"
375776.1	"CLOPIDOGREL MYLAN 75 MG-"
375785.1	"CLOPIDOGREL MYLAN 75 MG-"
375794.1	"CLOPIDOGREL MYLAN 75 MG-"
375803.1	"CLOPIDOGREL MYLAN 75 MG-"
375812.1	"CLOPIDOGREL MYLAN 75 MG-"
375821.1	"GABAPENTINE MYLAN 600 MG"
375837.1	"GABAPENTINE MYLAN 800 MG"
375846.1	"MOVIPREP SINAAS"
375855.1	"CELEA 75 MCG"
375864.1	"GLICLAZIDE SANDOZ 30 MG"
375873.1	"GLICLAZIDE SANDOZ 30 MG"
375891.1	"RIVASTIGMINE DOCPHARMA 3 MG"
375934.1	"CISPLATIN ACCORD HEALTHCARE 1 MG/ML"
375943.1	"CISPLATIN ACCORD HEALTHCARE 1 MG/ML"
375952.1	"CISPLATIN ACCORD HEALTHCARE 1 MG/ML"
375961.1	"FLEXAGILE CREME"
375977.1	"LIPITOR 5 MG"
375986.1	"LIPITOR 10 MG"
375995.1	"LIPITOR 20 MG"
376266.1	"CEFEPIM FRESENIUS KABI 1 G"
376275.1	"CEFEPIM FRESENIUS KABI 2 G"
376284.1	"CO-VALSARTAN SANDOZ 80 MG/12
376293.1	"CO-VALSARTAN SANDOZ 80 MG/12
376302.1	"CO-VALSARTAN SANDOZ 80 MG/12
376311.1	"CO-VALSARTAN SANDOZ 160 MG/12
376327.1	"CO-VALSARTAN SANDOZ 160 MG/12
376336.1	"CO-VALSARTAN SANDOZ 160 MG/12
376345.1	"CO-VALSARTAN SANDOZ 160 MG/25 MG"
376354.1	"CO-VALSARTAN SANDOZ 160 MG/25 MG"
376363.1	"CO-VALSARTAN SANDOZ 160 MG/25 MG"
376372.1	"CO-VALSARTAN SANDOZ 320 MG/12
376381.1	"CO-VALSARTAN SANDOZ 320 MG/12
376397.1	"CO-VALSARTAN SANDOZ 320 MG/25 MG"
376406.1	"CO-VALSARTAN SANDOZ 320 MG/25 MG"
377167.1	"LEFLUNOMIDE MEDAC 10 MG  "
377176.1	"LEFLUNOMIDE MEDAC 20 MG  "
377185.1	"LEFLUNOMIDE MEDAC 20 MG  "
377194.1	"LEFLUNOMIDE MEDAC 20 MG  "
377203.1	"LEFLUNOMIDE MEDAC 20 MG  "
377212.1	"LEFLUNOMIDE MEDAC 20 MG  "
377221.1	"OZURDEX 700 MCG        "
377237.1	"ZONEGRAN 25 MG         "
377246.1	"ZONEGRAN 25 MG         "
376433.1	"XANAX 0
376442.1	"PANTOMED 20 MG"
376451.1	"PANTOMED 40 MG"
376467.1	"EXTAVIA 250 MCG/ML     "
376476.1	"EXTAVIA 250 MCG/ML     "
376485.1	"EXTAVIA 250 MCG/ML     "
376494.1	"LEVEMIR 100 U/ML       "
376503.1	"LEVEMIR 100 U/ML       "
376512.1	"TYVERB 250 MG       "
376521.1	"TAXOTERE 160 MG/8 ML   "
376537.1	"ALOPEXY 5%"
376546.1	"ALOPEXY 5%"
376555.1	"TETRABENAZINE ORPHA-DEVEL 25 MG"
376564.1	"LYRICA 20 MG/ML        "
376573.1	"KIOVIG 100 MG/ML       "
376582.1	"PAROXETINE PFIZER 20 MG"
376591.1	"PAROXETINE PFIZER 30 MG"
376607.1	"RISEDRONAAT SANDOZ 35 MG"
376616.1	"RISEDRONAAT SANDOZ 35 MG"
376625.1	"DOCETAXEL WINTHROP 160MG "
376634.1	"INFANRIX HEXA          "
376643.1	"INFANRIX HEXA          "
376652.1	"TRIZIVIR 300/150/300 MG "
376661.1	"REBIF 22 MCG           "
376677.1	"REBIF 22 MCG           "
376686.1	"REBIF 22 MCG           "
376695.1	"REBIF 44 MCG           "
376704.1	"REBIF 44 MCG           "
376713.1	"REBIF 44 MCG           "
376722.1	"REBIF 8
376731.1	"RISEDREENOS 5 MG"
376747.1	"RISEDREENOS 30 MG"
376756.1	"RISEDREENOS 35 MG"
376826.1	"MIRAPEXIN 2
376835.1	"MIRAPEXIN 2
376844.1	"SIFROL 1
376853.1	"SIFROL 1
376862.1	"SIFROL 1
376871.1	"SIFROL 2
376887.1	"SIFROL 2
376896.1	"SIFROL 2
376905.1	"RAPAMUNE 0
376914.1	"RAPAMUNE 0
376923.1	"DAXAS 500 MCG          "
376932.1	"DAXAS 500 MCG          "
376941.1	"DAXAS 500 MCG          "
376966.1	"GEMCITABINE ACTAVIS 38 MG/ML"
377002.1	"ESOMEMELES 20 MG"
377011.1	"ESOMEMELES 20 MG"
377063.1	"CIPROFLOXACINE PFIZER 250 MG"
377072.1	"CIPROFLOXACINE PFIZER 500 MG"
377081.1	"CIPROFLOXACINE PFIZER 750 MG"
377097.1	"TAMSULOSINE EG 0
377106.1	"FERRIPROX 1000 MG      "
377115.1	"FERRIPROX 1000 MG      "
377124.1	"FERRIPROX 1000 MG      "
377133.1	"LEFLUNOMIDE MEDAC 10 MG  "
377142.1	"LEFLUNOMIDE MEDAC 10 MG  "
377151.1	"LEFLUNOMIDE MEDAC 10 MG  "
377255.1	"ZONEGRAN 50 MG         "
377264.1	"ZONEGRAN 50 MG         "
377273.1	"ZONEGRAN 100 MG        "
377282.1	"ZONEGRAN 100 MG        "
377291.1	"ZONEGRAN 300 MG        "
377307.1	"ZONEGRAN 300 MG        "
378917.1	"KOGENATE BAYER 3000 IU-"
378926.1	"KOGENATE BAYER 3000 IU "
378953.1	"ADENURIC 80 MG         "
378962.1	"ADENURIC 80 MG         "
378971.1	"ADENURIC 80 MG         "
378987.1	"ADENURIC 80 MG         "
378996.1	"ADENURIC 120 MG        "
379005.1	"ADENURIC 120 MG        "
379014.1	"ADENURIC 120 MG        "
379023.1	"ADENURIC 120 MG        "
379032.1	"ALLI 60 MG             "
379041.1	"IBANDRONIC ACID SANDOZ"
379093.1	"BAXOGAR 150 MG"
380782.1	"ZANIDIP 20 MG"
380791.1	"DORZOLAMIDE MYLAN 2%"
380807.1	"ETANORDEN 150 MG"
379102.1	"IASONFLUORIDE 2 GBQ/ML"
379111.1	"IASONFLUORIDE 2 GBQ/ML"
379127.1	"QUODIXOR 150 MG"
379136.1	"ZOVIRAX DUO 50 MG/G + 10 MG/G"
377316.1	"TOPOTECAN SANDOZ 1MG/ML"
377325.1	"TOPOTECAN SANDOZ 1MF/ML"
377334.1	"TOPOTECAN SANDOZ 1MG/ML"
377343.1	"LETROZOLE ITALCHIMICI 2
377361.1	"HELIXATE NEXGEN 3000 IU "
377395.1	"DUOCOVER 75 MG/75 MG   "
377456.1	"MIRPRESOC 20 MG"
377465.1	"MIRPRESOC 40 MG"
377474.1	"MIRPRESOC 80 MG"
377483.1	"MADINELLE 0
377535.1	"STEOVIT D3 SINAASAPPEL 500 MG/800 IE"
377544.1	"STEOVIT D3 SINAASAPPEL 500 MG/800 IE"
377657.1	"CANDEPHARMA"
377666.1	"CANDEPHARMA"
377675.1	"CANDEPHARMA"
377684.1	"CANDEPHARMA"
377693.1	"CO-CANDEPHARMA"
377702.1	"CO-CANDEPHARMA 16 MG / 12
378016.1	"VALSARTAN KRKA 320 MG"
378025.1	"CANDESARTAN APOTEX 4 MG"
378034.1	"CANDESARTAN APOTEX 8 MG"
378043.1	"CANDESARTAN APOTEX 16 MG"
378052.1	"CANDESARTAN APOTEX 32 MG"
378061.1	"CO-CANDESARTAN APOTEX 8 MG / 12
378077.1	"CO-CANDESARTAN APOTEX 16 MG / 12
378201.1	"RISEDRONATE TEVA 35 MG"
378332.1	"DINORTES 20 MG"
378341.1	"DINORTES 40 MG"
378357.1	"DINORTES 80 MG"
378366.1	"FASTUM 2
378375.1	"SEROXAT 20 MG"
378384.1	"SEROXAT 30 MG"
378393.1	"BRONCHO-VAXOM ENFANTS"
378402.1	"NOLVADEX-D 20"
378411.1	"SYCREST 5 MG           "
378427.1	"SYCREST 5 MG           "
378436.1	"SYCREST 5 MG           "
378445.1	"SYCREST 10 MG          "
378454.1	"SYCREST 10 MG          "
378463.1	"SYCREST 10 MG          "
378472.1	"RAPISCAN 400 MCG       "
378481.1	"PECFENT 100 MCG/DOSE   "
378497.1	"PECFENT 100 MCG/DOSE   "
378506.1	"PECFENT 400 MCG/DOSE   "
378515.1	"PECFENT 400 MCG/DOSE   "
378524.1	"BRINAVESS 20 MG/ML     "
378533.1	"BRINAVESS 20 MG/ML     "
378542.1	"VPRIV 200 IU           "
378551.1	"VPRIV 400 IU           "
378576.1	"REPAGLINIDE MYLAN 0
378585.1	"REPAGLINIDE MYLAN 0
378594.1	"REPAGLINIDE MYLAN 1
378603.1	"REPAGLINIDE MYLAN 1
378612.1	"REPAGLINIDE MYLAN 2
378621.1	"REPAGLINIDE MYLAN 2
378682.1	"TEVADOCEL 20 MG/ML"
378691.1	"TEVADOCEL 20 MG/ML"
378707.1	"TEVADOCEL 20 MG/ML"
378716.1	"DOCETAXEL ACTAVIS 20 MG/ML"
378725.1	"DOCETAXEL ACTAVIS 20 MG/ML"
378734.1	"DOCETAXEL ACTAVIS 20 MG/ML"
378743.1	"GENOTONORM 5 MG"
378752.1	"GENOTONORM 5
378761.1	"GENOTONORM 12 MG"
378813.1	"OCULO-HEEL"
378822.1	"NUROFEN VOOR KINDEREN SUIKERVRIJ 4%"
378831.1	"NUROFEN VOOR KINDEREN SUIKERVRIJ ROOD 4%"
378847.1	"ACTOS 15 MG            "
378856.1	"ACTOS 15 MG            "
378865.1	"ACTOS 30 MG            "
378874.1	"ACTOS 30 MG            "
378883.1	"ACTOS 45 MG            "
378892.1	"ACTOS 45 MG            "
378901.1	"CAYSTON 75 MG          "
379154.1	"GREPID 75 MG           "
379163.1	"GREPID 75 MG           "
379172.1	"METOJECT 30 MG/0
380423.1	"TELMISARTAN ACTAVIS 80MG "
380432.1	"TELMISARTAN ACTAVIS 80MG "
380441.1	"TELMISARTAN ACTAVIS 80MG "
380457.1	"TELMISARTAN ACTAVIS 80MG "
380466.1	"TELMISARTAN ACTAVIS 80MG "
380475.1	"TELMISARTAN ACTAVIS 80MG "
380484.1	"BETASERC 16 MG"
380493.1	"IMOVANE 7
380502.1	"NIZORAL 20 MG/G"
380527.1	"CEFEPIME SANDOZ 0
380536.1	"CEFEPIME SANDOZ 1 G"
380545.1	"CEFEPIME SANDOZ 2 G"
380563.1	"ERYCINE 4 %"
380572.1	"CELSIOR"
380721.1	"RISEDRONATE APOTEX 35 MG"
380755.1	"PRAMITHON 0
380764.1	"PRAMITHON 0
380773.1	"ZANIDIP 10 MG"
380816.1	"OMOQUIS 10 MG"
380825.1	"OMOQUIS 10 MG"
379197.1	"LEVITRA 10 MG          "
379206.1	"LEVITRA 10 MG          "
379215.1	"LEVITRA 10 MG          "
